"hauljoin","year","start_longitude","end_longitude","start_latitude","end_latitude","vessel","cruise","haul","btemp","area","sponge","coral","pen","lon","lat","bdepth","slope","speed","tmax","BPI","a_bering_sk","a_mud_sk","a_ak_sk","a_aleut_sk","ej_atf","j_atf","a_atf","a_kam","ej_fhs","j_fhs","a_fhs","ej_dover","j_dover","a_dover","ej_rex","j_rex","a_rex","ej_yfs","j_yfs","a_yfs","ej_nrs","j_nrs","a_nrs","a_srs","ej_plaice","j_plaice","a_plaice","ej_sable","j_sable","a_sable","a_yil","a_great","a_bigmouth","ej_pcod","j_pcod","a_pcod","ej_poll","j_poll","a_poll","a_atka","a_ssth","a_rebs_sp","a_rougheye","a_blackspot","ej_pop","j_pop","a_pop","a_silvergray","a_darkrf","a_duskyrf","a_darkblotched","a_splitnose","a_greenstripe","a_widow","a_yellowtail","a_rosethorn","a_quillback","a_blackrf","a_canaryrf","a_northernrf","a_redstripe","a_yelloweye","a_redband","a_harlequin","a_sharpchin","a_shortraker","Zone","Folds"
881822,1996,-153.6476,-153.6401,56.64507,56.65396,100,199601,167,5.2,0.017585604,1,0,0,21999.0211592775,737728.22492664,76.3862648010254,0.551525786519051,0.0226496730718807,20.1297137089793,-27.4620189666748,0,0,0,0,0,0,1,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,9,1,0,0,19,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","N"
881823,1996,-154.2363,-154.2548,56.77418,56.76556,100,199601,168,8.6,0.02318291,0,0,0,-15000.9788407225,751728.22492664,52.2711763381958,0.654225558042526,0.00346611229941385,47.4036047736077,7.57525670528412,0,0,0,0,2,60,11,0,0,15,297,0,0,0,0,0,1,0,3,62,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","P"
881824,1996,-154.0717,-154.088,56.92069,56.91101,100,199601,169,3.2,0.020820534,0,0,0,-4667.64550738914,767894.891593307,71.7983220418294,1.74666551748912,0.00341973289681592,11.5630612950886,22.3430576324463,0,0,0,0,1,8,44,0,0,106,224,0,0,0,0,0,0,0,0,23,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,16,0,0,745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","P"
881825,1996,-154.2222,-154.1998,56.8426,56.83628,100,199601,170,7.5,0.02343074,0,0,0,-13000.9788407225,759228.22492664,43.8073539733887,0.484107772509257,0.00326517872622095,28.8245156632859,5.94580062230428,0,0,0,0,4,31,1,0,0,25,59,0,1,0,0,0,0,0,89,113,0,0,0,0,0,0,9,0,0,0,0,0,0,0,2,4,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","R"
881826,1996,-154.3733,-154.39,56.86963,56.8786,100,199601,171,8.7,0.022525712,0,0,0,-23334.3121740558,762894.891593307,51.2457097371419,0.866717318693797,0.00295592615420665,21.8663626539226,12.3663012186686,0,0,0,0,3,49,34,0,1,94,116,0,0,0,0,0,0,0,6,87,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","K"
881827,1996,-155.1603,-155.1654,56.71541,56.72754,100,199601,172,5.7,0.02203296,0,0,0,-71000.9788407226,746728.22492664,77.1240348815918,0.217716090381145,0.00367695290809762,36.7424314620622,-1.72092655301094,0,0,0,0,0,337,216,0,0,37,114,0,1,2,0,0,23,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,2,12,0,22,2243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","E"
881828,1996,-155.0215,-155.0086,56.82162,56.83241,100,199601,173,6.6,0.020619431,0,0,0,-61750.9788407226,758478.22492664,74.0771331787109,0.161581235006452,0.00336090354758647,34.5862952113167,1.0403423383832,0,0,0,0,0,278,80,0,0,36,82,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,10,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"D","L"
881832,1996,-154.4648,-154.4855,56.34428,56.33557,100,199601,177,7.4,0.023688007,0,0,0,-29334.3121740559,703561.558259973,57.2463518778483,0.356881737709045,0.0153182021831448,47.4532092028531,0.992389707515637,0,0,0,0,2,7,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","D"
881833,1996,-154.4757,-154.4612,56.0135,56.01862,100,199601,178,4.6,0.017219076,0,0,0,-29500.9788407226,667228.22492664,362.731872558594,5.0018482208252,0.00622760666631349,18.9900350147835,-20.3555333614349,0,0,0,0,0,0,31,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,244,155,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"N","N"
881834,1996,-154.4106,-154.3825,56.0322,56.02947,100,199601,179,5.2,0.029267844,1,0,0,-25000.9788407225,669228.22492664,267.846557617188,2.48471291859945,0.00601979845527375,22.96463447377,6.20384546120961,0,0,0,0,0,0,15,0,0,0,0,0,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,1,0,778,12,0,0,0,0,223,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"N","J"
881835,1996,-154.2323,-154.2095,56.03766,56.03424,100,199601,180,5.6,0.022440719,0,0,0,-13667.6455073891,669561.558259973,140.605117797852,1.89619592825572,0.00783814448397072,42.3120355447621,12.7993131478628,0,0,0,0,0,87,43,0,0,0,2,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","H"
881836,1996,-153.6541,-153.6375,55.97718,55.97723,100,199601,181,5.04754734039307,0.01684848,0,0,0,22499.0211592775,663228.22492664,101.853317260742,0.53588855266571,0.0259592446994875,25.2601630259695,-36.2812528610229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"O","A"
881837,1996,-152.6627,-152.6441,56.39773,56.40308,100,199601,182,5.6,0.020709564,0,0,0,82749.0211592776,710978.22492664,178.748622894287,4.41153621673584,0.0324277546229145,26.7787499174735,-111.42925453186,0,0,0,0,0,3,89,0,0,0,0,0,0,4,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,49,0,2,0,0,0,0,0,0,0,0,1712,0,0,5,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,"O","C"
881838,1996,-152.1411,-152.1289,56.48625,56.49685,100,199601,183,5.5,0.023743853,1,0,0,114665.687825944,721561.558259973,282.061330159505,3.69935592015584,0.0259763130398194,15.6628511068842,-33.0895169576009,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,7,377,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,72,0,"P","F"
881839,1996,-151.9778,-151.9984,56.58457,56.57664,100,199601,184,5.7,0.024918243,0,0,0,123332.354492611,731894.891593307,141.322499593099,1.3775919675827,0.0230173961138545,13.3603870810123,-37.975341796875,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P","A"
881841,1996,-151.5508,-151.5722,57.11798,57.10952,100,199601,186,5.9,0.02611536,1,1,0,147665.687825944,792561.558259973,132.808263142904,0.405627568562826,0.0104961191116221,50.709728676428,9.32486979166667,0,0,0,0,0,132,623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,0,0,0,9,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"P","E"
881842,1996,-150.9001,-150.9207,58.1524,58.15855,100,199601,187,5.6818585395813,0.0227059,0,0,0,181499.021159278,910228.22492664,152.856506347656,0.327853798866272,0.00437565480584614,65.6856230340772,18.07493019104,0,0,0,0,0,10,157,0,0,13,37,0,0,20,0,0,37,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,12,21,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q","C"
881843,1996,-151.376,-151.3989,58.03645,58.02811,100,199601,188,6.3,0.025420185,0,0,0,153665.687825944,895561.558259973,96.4390004475911,0.576992114384969,0.00479910400660251,56.0661983250743,-1.22342166801294,0,0,0,0,0,60,1251,0,0,1,18,0,0,1,0,0,2,0,0,0,0,0,0,33,0,0,0,0,0,3,0,0,0,0,33,27,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Q","D"
881844,1996,-151.2036,-151.229,58.30901,58.31013,100,199601,189,6.56234788894653,0.024055757,1,0,0,162332.354492611,926561.558259973,85.762585957845,0.550134271383286,0.00452819440852261,84.2240174080239,-17.4919617970784,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"F","O"
881846,1996,-150.8566,-150.8727,58.75148,58.76109,100,199601,191,5.5,0.022515948,0,0,0,180665.687825945,977894.891593307,172.804021199544,0.24803614616394,0.00477493069078222,48.7576729246318,1.72139037648837,0,0,0,0,0,3,505,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,17,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","H"
881847,1996,-150.4181,-150.413,58.68652,58.67333,100,199601,192,5.5,0.025788555,0,0,0,206999.021159278,970228.22492664,174.164835611979,0.406606376171112,0.00450068560864133,43.0661846221586,-3.02725187937419,0,0,0,0,3,131,641,0,3,11,26,0,0,16,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"G","Q"
881848,1996,-150.1628,-150.1388,58.7431,58.73792,100,199601,193,5.7,0.025672959,1,0,1,222249.021159278,977978.22492664,156.990825653076,0.385941043496132,0.00461441888743732,42.1409985280481,4.15437889099121,0,0,0,0,1,48,60,0,0,0,0,0,0,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,3,34,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,10,0,"G","L"
881849,1996,-149.687,-149.713,58.47114,58.47232,100,199601,194,5.7,0.025883136,1,0,0,249999.021159278,949228.22492664,157.799860636393,0.181955024600029,0.0094300764385327,46.5778447683385,8.04070170720418,0,0,0,0,0,51,47,0,0,0,0,0,1,42,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,31,1,5,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"R","A"
881850,1996,-149.5304,-149.5045,58.47943,58.47765,100,199601,195,5.7,0.024643374,0,0,0,260499.021159278,951228.22492664,150.555473327637,0.238865330815315,0.0124345697665707,44.8291683390577,4.77298665046692,0,0,0,0,2,205,227,0,0,17,23,0,1,50,1,3,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,118,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R","M"
881851,1996,-149.1264,-149.0987,58.29372,58.29123,100,199601,196,5.52076816558838,0.027597515,0,0,0,285499.021159278,932228.22492664,136.78263092041,0.242549888789654,0.0177949200366566,45.5590712542155,2.38713264465332,0,0,0,0,0,185,868,0,0,0,8,0,1,14,0,0,72,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R","C"
881852,1996,-148.9537,-148.9301,58.51669,58.51014,100,199601,197,5.7,0.0263465,1,0,0,293499.021159278,957228.22492664,117.974174499512,0.0256732562556863,0.0210106837081868,56.5070046272429,0.0197386983782053,0,0,0,0,1,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,195,0,1,0,68,32,0,"R","D"
881853,1996,-146.3658,-146.3918,60.18685,60.18755,100,199601,198,6.3,0.0240827,0,0,0,420499.021159278,1157228.22492664,112.208160400391,0.268608123064041,0.00554580186466612,31.6868163213805,11.3295702934265,0,0,0,0,0,10,50,0,0,37,38,0,1,6,0,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","T"
881854,1996,-146.976,-146.9724,59.73936,59.72758,100,199601,199,6.1,0.022216152,0,0,0,392999.021159278,1103228.22492664,148.932245890299,1.91904067993164,0.00779644502353623,44.7806790404918,1.64338302612305,0,0,0,0,0,16,46,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","B"
881855,1996,-148.1469,-148.1485,59.74644,59.73797,100,199601,200,7,0.015553538,0,0,0,326999.021159278,1097728.22492664,79.6594047546387,0.330370351672173,0.00475963618979456,23.5028356197492,-12.0467534065247,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","B"
881856,1996,-148.9125,-148.938,59.68684,59.68622,100,199601,201,5.8,0.02532218,0,0,0,284499.021159278,1088228.22492664,178.44620513916,0.166959561407566,0.00373705863336966,10.4491460676405,-1.89555847644806,0,0,0,0,0,9,113,0,8,144,59,0,6,15,3,19,26,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,52,6,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","P"
881857,1996,-149.4291,-149.4313,59.5451,59.53162,100,199601,202,5.8,0.024896707,1,0,0,256999.021159278,1069728.22492664,140.481513977051,0.482486262917519,0.00288705197040636,14.0793828400765,-10.3241090774536,0,0,0,0,0,0,469,0,0,0,6,0,2,12,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,9,0,2,0,0,0,0,0,0,2,3,14,2,0,2,0,0,0,0,0,0,0,0,0,60,0,0,0,9,11,0,"H","I"
881858,1996,-148.7608,-148.7351,58.7691,58.76485,100,199601,203,5.2,0.026844517,1,1,0,302499.021159278,986228.22492664,252.358291625977,0.343622893095016,0.00881928704709222,34.555512522498,0.724008083343506,0,0,0,0,0,0,11,0,0,0,0,0,2,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,1,1,2,0,134,19,0,0,0,0,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R","O"
881859,1996,-148.4639,-148.4463,58.7502,58.75934,100,199601,204,5,0.02286522,1,0,1,319665.687825945,986561.558259973,285.555826822917,0.178720670441786,0.0103677951759636,35.2619834175689,7.08199071884155,0,0,0,0,0,0,6,0,0,0,0,0,4,24,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,11,0,53,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"R","J"
881860,1996,-148.1812,-148.1823,58.83423,58.82446,100,199601,205,4.3,0.018493904,1,0,0,333999.021159278,995728.22492664,404.735946655273,1.25534039735794,0.0188509419074646,29.8240774437153,-14.140522480011,0,0,0,0,0,0,19,0,0,0,0,0,1,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,33,0,0,0,0,0,0,0,0,0,0,332,223,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,"R","E"
881861,1996,-148.1958,-148.1858,59.05112,59.03906,100,199601,206,5.9,0.023652369,1,0,0,331999.021159278,1019728.22492664,142.153205871582,0.186046801507473,0.00462778883664401,56.0039635709277,-10.3525891304016,0,0,0,0,0,44,52,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,"R","O"
881862,1996,-147.8875,-147.8617,59.16742,59.1647,100,199601,207,5.7,0.022883454,0,0,0,348499.021159278,1035228.22492664,205.471343994141,0.0476732719689608,0.00999525888054363,33.7834228124246,1.00693699717522,0,0,0,0,0,9,44,0,0,0,1,0,3,16,0,2,15,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,1,1,0,12,0,0,0,2,4,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R","K"
881864,1996,-147.9776,-147.9653,58.96265,58.96789,100,199601,209,4.3,0.015481479,0,0,1,344999.021159278,1012228.22492664,490.038635253906,4.05079507827759,0.0103766017460952,29.675936222986,-11.913516998291,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R","T"
881865,1996,-147.2225,-147.222,59.3672,59.38003,100,199601,210,5.9,0.024707386,0,0,0,382999.021159278,1061728.22492664,189.836647033691,0.126764822751284,0.00689175099799673,35.4248665148964,0.321103624999523,0,0,0,0,0,0,52,0,0,4,112,0,2,38,0,0,12,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"H","G"
881866,1996,-147.2041,-147.1789,59.46773,59.46579,100,199601,211,6,0.024689856,0,0,0,383999.021159278,1072228.22492664,212.31093343099,0.14095501601696,0.00829762408705888,30.8116859941895,2.39214018980662,0,0,0,0,0,2,7,0,0,0,21,0,12,28,0,6,71,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,10,0,52,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","A"
881867,1996,-146.9855,-146.9868,59.4115,59.39879,100,199601,212,6,0.02440828,0,0,0,395999.021159278,1066728.22492664,201.605003356934,0.191346880048513,0.00917597871743121,32.073568663203,1.41147169470787,0,0,0,0,0,2,10,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,6,0,43,67,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","L"
881868,1996,-146.9281,-146.9257,59.3175,59.32992,100,199601,213,6,0.02298457,0,0,0,399999.021159278,1057728.22492664,185.62882232666,0.248277686536312,0.0167342489289793,35.2697444243823,-5.02442717552185,0,0,0,0,0,4,70,0,0,0,0,0,26,132,0,0,10,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"R","N"
881869,1996,-146.8177,-146.8188,59.43661,59.42289,100,199601,214,6,0.025349947,0,0,0,404999.021159278,1070228.22492664,154.595937093099,0.781685948371887,0.0118990692060576,38.242367326705,7.13409312566121,0,0,0,0,0,4,8,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","E"
881870,1996,-146.6449,-146.6202,59.33427,59.33187,100,199601,215,5.6,0.023291226,0,0,0,416999.021159278,1061228.22492664,157.115681966146,0.620075722535451,0.0272008860188323,38.2351519888834,1.89711672067642,0,0,0,0,0,12,36,0,0,0,23,0,0,15,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"R","H"
881871,1996,-146.4798,-146.463,59.62572,59.61782,100,199601,216,6.3,0.021751586,1,0,0,422665.687825945,1093894.89159331,95.3327713012695,0.179507200916608,0.0107373335393755,33.8709056129979,-0.178466896216075,0,0,0,0,0,193,214,0,0,0,30,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","D"
881872,1996,-146.0355,-146.0336,59.87593,59.86269,100,199601,217,6.3,0.023661578,0,0,0,443499.021159278,1124228.22492664,98.1092777252197,0.0787119641900063,0.00563333198809749,30.1856066902211,3.0704174041748,0,0,0,0,0,30,31,0,1,19,4,0,4,7,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","K"
881873,1996,-145.8908,-145.8687,59.89102,59.8833,100,199601,218,6.3,0.022528216,0,0,1,451499.021159278,1127228.22492664,99.5595970153809,0.118206512182951,0.00526958149368138,27.1504884344189,3.0930655002594,0,0,0,0,1,35,24,0,0,23,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"H","E"
881874,1996,-145.0655,-145.0921,60.10008,60.10063,100,199601,219,5.8,0.022432025,0,0,1,493249.021159279,1156478.22492664,86.6876449584961,0.45922177284956,0.00168428979376073,11.2472004956198,2.79610109329224,0,0,0,0,0,28,15,0,0,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,45,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","D"
881875,1996,-145.3554,-145.3816,60.04002,60.03997,100,199601,220,5.8,0.024552418,0,0,0,477999.021159278,1148228.22492664,130.168838500977,0.0998742133378983,0.00214467332434278,16.1221227047746,5.17562389373779,0,0,0,0,0,21,52,0,0,70,39,0,1,20,3,20,68,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","Q"
881876,1996,-145.161,-145.1592,59.65186,59.63911,100,199601,221,5.6,0.02377804,0,0,0,494999.021159279,1105728.22492664,170.165924072266,1.88763236999512,0.0124421033353578,20.9972830461569,23.4288139343262,0,0,0,0,0,6,32,0,0,8,15,0,2,13,0,2,113,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,12,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","B"
881877,1996,-145.0676,-145.0663,59.66631,59.67905,100,199601,222,6,0.023775696,0,0,0,499999.021159279,1109228.22492664,150.404891967773,0.233405321836472,0.0125911524146202,20.5510808611811,-5.82287295659383,0,0,0,0,0,3,38,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","T"
881878,1996,-144.3971,-144.3804,59.58844,59.59912,100,199601,223,5,0.025855564,1,0,1,538999.021159279,1105728.22492664,292.012023925781,4.67663717269897,0.0431275699361509,4.16846002449365,-27.6335649490356,0,0,0,0,0,1,4,0,0,0,0,0,4,20,0,1,23,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,0,328,0,0,0,0,0,366,4,0,9,0,0,0,0,0,0,0,0,0,4,3,0,14,2,1,0,"S","L"
881879,1996,-144.413,-144.3943,59.61777,59.62684,100,199601,224,6,0.023170537,0,0,1,537332.354492612,1108894.89159331,168.799667358398,0.826459228992462,0.0282218410248245,6.04882328554807,-42.8880704243978,0,0,0,0,0,0,18,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"S","T"
881880,1996,-144.3328,-144.3078,59.81228,59.81596,100,199601,225,6.5,0.023426697,0,0,0,539332.354492612,1130894.89159331,75.046989440918,0.230728934208552,0.0121232489150838,8.94820611708581,0.54880769799153,0,0,0,0,0,17,95,0,1,4,58,0,4,26,2,9,29,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","L"
881881,1996,-143.3474,-143.3208,60.017,60.01762,100,199601,226,6.1,0.023600718,0,0,0,589999.021159279,1161728.22492664,74.5753555297852,0.88630023598671,0.00332653627992923,4.30850916614468,-3.02976626157761,0,0,0,0,0,0,44,0,0,0,35,0,0,25,1,8,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,168,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"I","R"
881882,1996,-142.6484,-142.6227,59.74247,59.74339,100,199601,227,5.5,0.02252877,0,0,0,633332.354492612,1137894.89159331,208.949996948242,0.907009035348892,0.00416433816114068,7.61913302330356,-19.3134136199951,0,0,0,0,0,1,22,0,0,0,0,0,3,14,0,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,13,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"I","K"
